Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3517,22,Male,Sweater,Clothing,97,Mississippi,M,Green,Summer,5.0,No,Free Shipping,Yes,Yes,14,PayPal,Bi-Weekly
1510,43,Female,Backpack,Accessories,72,Wisconsin,L,Cyan,Winter,5.0,No,Free Shipping,Yes,Yes,11,PayPal,Weekly
396,66,Female,Shorts,Clothing,60,Kentucky,L,Silver,Spring,3.0,No,Express,Yes,Yes,27,Credit Card,Monthly
2021,69,Male,Sweater,Clothing,89,Vermont,L,Purple,Spring,5.0,No,Free Shipping,Yes,Yes,17,PayPal,Weekly
1644,49,Female,Jewelry,Accessories,36,Alaska,S,Brown,Winter,4.0,No,Free Shipping,Yes,Yes,31,Credit Card,Monthly
557,38,Male,T-shirt,Clothing,69,Washington,L,Magenta,Winter,3.0,No,Express,Yes,Yes,9,Debit Card,Monthly
2040,45,Female,Pants,Clothing,23,Connecticut,XL,Indigo,Fall,3.0,No,Free Shipping,Yes,Yes,21,Credit Card,Annually
2325,50,Male,Pants,Clothing,78,Texas,L,Black,Fall,5.0,No,Standard,Yes,Yes,18,Debit Card,Weekly
3862,39,Female,Jewelry,Accessories,29,Mississippi,XL,White,Summer,5.0,No,Standard,Yes,Yes,26,Debit Card,Annually
3024,23,Male,Handbag,Accessories,22,West Virginia,L,Brown,Summer,4.0,No,Express,No,No,12,Credit Card,Annually
802,27,Female,Shirt,Clothing,87,Connecticut,M,Silver,Spring,1.0,No,2-Day Shipping,Yes,Yes,38,Debit Card,Bi-Weekly
2610,19,Female,Blouse,Clothing,73,Ohio,XL,Violet,Winter,2.0,Yes,Express,Yes,Yes,39,Credit Card,Weekly
3027,38,Female,Gloves,Accessories,37,Oklahoma,M,Teal,Winter,5.0,Yes,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly
3038,36,Male,Handbag,Accessories,68,Pennsylvania,L,Peach,Winter,5.0,Yes,Standard,Yes,Yes,19,Credit Card,Monthly
957,51,Female,Jeans,Clothing,52,Ohio,S,Maroon,Fall,4.0,No,Express,Yes,Yes,15,PayPal,Weekly
450,66,Male,Shorts,Clothing,24,Florida,M,Green,Fall,5.0,Yes,2-Day Shipping,No,No,13,Debit Card,Annually
3202,45,Male,Scarf,Accessories,63,New Mexico,S,Lavender,Winter,3.0,No,2-Day Shipping,Yes,Yes,39,Credit Card,Monthly
2529,66,Male,Sunglasses,Accessories,88,South Dakota,M,Red,Spring,5.0,No,Free Shipping,Yes,Yes,36,Credit Card,Monthly
2190,43,Female,Jeans,Clothing,50,Florida,S,Cyan,Summer,4.0,Yes,Express,Yes,Yes,48,Credit Card,Bi-Weekly
1865,55,Male,Boots,Footwear,74,West Virginia,S,Peach,Summer,5.0,No,Free Shipping,No,No,3,Credit Card,Annually
2820,22,Male,Boots,Footwear,76,West Virginia,XL,Pink,Summer,3.0,No,2-Day Shipping,Yes,Yes,20,Apple Pay,Bi-Weekly
1720,29,Male,Coat,Outerwear,43,Missouri,L,Maroon,Fall,5.0,No,Express,Yes,Yes,37,Credit Card,Monthly
2744,57,Female,Sweater,Clothing,86,Ohio,M,Teal,Spring,4.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Annually
1668,18,Male,Hat,Accessories,83,Montana,M,Peach,Spring,5.0,No,Express,Yes,Yes,24,Debit Card,Monthly
1038,38,Female,T-shirt,Clothing,33,New Mexico,M,Pink,Fall,4.0,No,2-Day Shipping,No,No,10,Credit Card,Monthly
359,68,Male,Pants,Clothing,91,Vermont,L,Olive,Fall,5.0,No,Express,No,No,37,Gift Card,Monthly
3004,57,Female,Shoes,Footwear,85,North Dakota,M,Orange,Winter,5.0,No,Free Shipping,Yes,Yes,43,Debit Card,Monthly
2947,24,Male,Sweater,Clothing,58,Connecticut,M,Black,Winter,2.0,No,Express,Yes,Yes,14,Credit Card,Bi-Weekly
308,41,Female,Socks,Clothing,82,New Mexico,M,Lavender,Winter,5.0,No,Free Shipping,Yes,Yes,37,Debit Card,Monthly
684,27,Female,Sandals,Footwear,67,Pennsylvania,M,Green,Spring,4.0,No,Express,Yes,Yes,12,Credit Card,Bi-Weekly
504,24,Male,Boots,Footwear,52,Ohio,S,Beige,Summer,3.0,Yes,Store Pickup,Yes,Yes,5,Credit Card,Monthly
73,53,Female,Socks,Clothing,52,Massachusetts,S,Indigo,Fall,5.0,No,Store Pickup,Yes,Yes,5,Credit Card,Monthly
2841,26,Female,Hoodie,Clothing,39,Nebraska,S,Green,Summer,5.0,Yes,Store Pickup,No,No,38,Gift Card,Weekly
133,41,Male,Socks,Clothing,40,Oklahoma,S,Olive,Spring,5.0,No,2-Day Shipping,Yes,Yes,35,Debit Card,Bi-Weekly
3772,32,Male,Gloves,Accessories,88,Alabama,S,White,Winter,5.0,No,Free Shipping,No,No,47,Debit Card,Monthly
1057,46,Female,Jewelry,Accessories,21,New Mexico,M,Violet,Fall,4.0,No,Free Shipping,Yes,Yes,15,Credit Card,Monthly
2985,65,Male,Sandals,Footwear,37,Delaware,S,Gray,Fall,5.0,No,Free Shipping,Yes,Yes,14,PayPal,Monthly
2465,49,Male,Shirt,Clothing,86,Connecticut,XL,Yellow,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,7,Debit Card,Monthly
1214,51,Female,Jeans,Clothing,89,Oregon,L,Red,Summer,4.0,Yes,Express,Yes,Yes,26,Credit Card,Bi-Weekly
1851,33,Female,Hat,Accessories,61,Texas,S,Beige,Summer,5.0,Yes,Store Pickup,No,No,16,Credit Card,Annually
1951,56,Female,Handbag,Accessories,59,Kansas,L,Beige,Summer,4.0,No,Free Shipping,No,No,46,Credit Card,Weekly
2846,27,Male,Sunglasses,Accessories,39,Wyoming,M,Turquoise,Summer,5.0,Yes,Express,Yes,Yes,48,Debit Card,Monthly
2828,28,Female,Jeans,Clothing,38,Arkansas,S,Blue,Summer,5.0,No,2-Day Shipping,No,No,10,Credit Card,Monthly
2714,40,Male,Backpack,Accessories,25,Kentucky,M,Pink,Winter,5.0,No,2-Day Shipping,Yes,Yes,8,Debit Card,Monthly
173,41,Male,Sunglasses,Accessories,57,Kentucky,M,Turquoise,Summer,5.0,Yes,Next Day Air,Yes,Yes,36,Credit Card,Weekly
2398,29,Female,Jacket,Outerwear,89,Maine,L,Pink,Fall,5.0,Yes,Store Pickup,Yes,Yes,32,Debit Card,Monthly
3201,50,Female,Coat,Outerwear,87,Rhode Island,L,Magenta,Spring,4.0,No,2-Day Shipping,Yes,Yes,1,Credit Card,Weekly
2099,32,Male,Dress,Clothing,83,Arizona,L,Pink,Summer,5.0,No,Free Shipping,Yes,Yes,50,Credit Card,Weekly
600,38,Male,Boots,Footwear,99,Texas,XL,Magenta,Spring,5.0,No,Standard,Yes,Yes,18,PayPal,Annually
2505,40,Male,Sneakers,Footwear,38,South Carolina,M,Pink,Spring,3.0,Yes,Express,Yes,Yes,32,Debit Card,Monthly
2866,60,Male,Jewelry,Accessories,42,Pennsylvania,L,Green,Winter,5.0,Yes,Standard,Yes,Yes,40,Gift Card,Bi-Weekly
3397,68,Female,Handbag,Accessories,68,Kansas,S,Turquoise,Winter,2.0,No,Express,Yes,Yes,15,Credit Card,Bi-Weekly
43,51,Male,Backpack,Accessories,51,Missouri,L,Purple,Winter,3.0,No,Express,Yes,Yes,33,Credit Card,Weekly
3228,51,Female,Shirt,Clothing,45,Alaska,L,Charcoal,Fall,5.0,No,2-Day Shipping,Yes,Yes,41,Credit Card,Annually
2522,52,Female,Hat,Accessories,33,Mississippi,S,Yellow,Winter,5.0,No,Express,No,No,49,Debit Card,Monthly
2057,28,Female,Sandals,Footwear,22,Idaho,L,Olive,Winter,3.0,No,2-Day Shipping,Yes,Yes,46,Credit Card,Monthly
412,69,Male,Sunglasses,Accessories,81,Illinois,M,Black,Summer,4.0,No,Express,No,No,11,PayPal,Bi-Weekly
3331,21,Female,Hat,Accessories,49,Missouri,XL,Violet,Spring,4.0,No,2-Day Shipping,Yes,Yes,34,Credit Card,Bi-Weekly
3812,31,Male,Jeans,Clothing,74,Utah,L,Blue,Winter,4.0,Yes,Standard,Yes,Yes,33,Credit Card,Monthly
2040,53,Male,Boots,Footwear,99,Pennsylvania,XL,Gray,Summer,3.0,Yes,Next Day Air,No,No,38,Credit Card,Weekly
3436,26,Female,Boots,Footwear,81,Ohio,S,Pink,Fall,4.0,Yes,Express,Yes,Yes,44,Debit Card,Monthly
1987,36,Male,Scarf,Accessories,90,Montana,M,Pink,Fall,4.0,No,Express,Yes,Yes,40,Credit Card,Monthly
424,61,Male,Dress,Clothing,26,Arkansas,L,White,Spring,5.0,No,2-Day Shipping,Yes,Yes,33,Credit Card,Monthly
3019,32,Female,Jeans,Clothing,69,Virginia,XL,Beige,Summer,1.0,No,2-Day Shipping,Yes,Yes,21,PayPal,Monthly
775,34,Male,Sandals,Footwear,98,South Carolina,L,Charcoal,Summer,1.0,Yes,Free Shipping,Yes,Yes,5,Credit Card,Monthly
2838,31,Male,Skirt,Clothing,90,South Dakota,L,Teal,Fall,5.0,No,2-Day Shipping,Yes,Yes,12,Credit Card,Weekly
3752,36,Male,Backpack,Accessories,46,Nevada,S,Indigo,Winter,5.0,No,2-Day Shipping,Yes,Yes,38,Credit Card,Weekly
3821,27,Female,Backpack,Accessories,41,Tennessee,S,Green,Summer,4.0,Yes,Free Shipping,No,No,35,PayPal,Monthly
291,56,Female,Sneakers,Footwear,55,New Mexico,L,Olive,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,49,Debit Card,Weekly
3077,43,Male,Boots,Footwear,90,Hawaii,L,Red,Summer,4.0,No,Standard,No,No,18,PayPal,Bi-Weekly
1722,40,Female,Sunglasses,Accessories,41,South Dakota,M,Red,Winter,3.0,No,Free Shipping,Yes,Yes,27,Debit Card,Monthly
3589,64,Male,Blouse,Clothing,69,New Mexico,L,Red,Winter,4.0,No,Standard,Yes,Yes,23,Debit Card,Monthly
251,66,Female,Gloves,Accessories,91,Vermont,XL,Green,Fall,5.0,No,Free Shipping,Yes,Yes,2,Credit Card,Monthly
2911,34,Male,Gloves,Accessories,41,Hawaii,L,Beige,Summer,3.0,No,Express,Yes,Yes,48,PayPal,Annually
1736,50,Male,Shirt,Clothing,73,Montana,M,Orange,Winter,4.0,No,2-Day Shipping,Yes,Yes,46,Gift Card,Monthly
2802,62,Female,Jeans,Clothing,88,Alabama,M,Beige,Winter,3.0,No,Store Pickup,Yes,Yes,25,Credit Card,Monthly
3269,49,Female,Dress,Clothing,43,Colorado,M,Gold,Summer,3.0,Yes,Standard,Yes,Yes,23,Debit Card,Monthly
2541,28,Female,Handbag,Accessories,78,Kentucky,M,Pink,Winter,5.0,No,Express,Yes,Yes,30,Debit Card,Weekly
3653,47,Female,Hat,Accessories,95,Alabama,L,Teal,Winter,3.0,No,Express,Yes,Yes,29,Credit Card,Annually
3206,23,Male,Hat,Accessories,52,South Carolina,XL,Gold,Winter,5.0,No,2-Day Shipping,Yes,Yes,44,PayPal,Weekly
325,21,Male,Shoes,Footwear,76,Rhode Island,M,Gray,Winter,2.0,No,Express,Yes,Yes,17,Gift Card,Monthly
1349,52,Female,Dress,Clothing,56,Ohio,XL,Maroon,Winter,5.0,No,Next Day Air,Yes,Yes,23,Debit Card,Monthly
3085,24,Female,Sweater,Clothing,54,Wisconsin,L,Green,Summer,5.0,No,Standard,Yes,Yes,13,Credit Card,Monthly
1116,24,Male,Backpack,Accessories,44,North Dakota,XL,Lavender,Fall,3.0,No,Free Shipping,Yes,Yes,1,Credit Card,Monthly
1557,52,Male,Skirt,Clothing,70,Vermont,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,19,Credit Card,Weekly
8,69,Male,Belt,Accessories,39,New Jersey,S,Purple,Fall,4.0,No,Store Pickup,No,No,41,Credit Card,Monthly
1763,52,Male,Hat,Accessories,51,West Virginia,S,Maroon,Summer,5.0,Yes,2-Day Shipping,Yes,Yes,32,Credit Card,Monthly
1102,56,Female,Gloves,Accessories,89,Hawaii,XL,Purple,Winter,4.0,No,Express,Yes,Yes,5,Apple Pay,Monthly
2753,28,Male,Jewelry,Accessories,43,North Carolina,M,Purple,Spring,1.0,No,Express,Yes,Yes,50,Credit Card,Annually
2993,24,Female,Sweater,Clothing,57,New Jersey,M,Green,Fall,2.0,No,Free Shipping,Yes,Yes,19,Credit Card,Annually
1786,62,Male,Sweater,Clothing,85,Kansas,L,White,Fall,5.0,No,Next Day Air,No,No,23,Apple Pay,Monthly
1475,51,Female,Blouse,Clothing,56,Missouri,S,Charcoal,Spring,5.0,No,Standard,Yes,Yes,36,Credit Card,Weekly
201,65,Female,Dress,Clothing,74,Delaware,L,Lavender,Spring,3.0,No,Express,Yes,Yes,2,Credit Card,Monthly
1126,30,Male,Shirt,Clothing,59,Minnesota,S,Peach,Winter,5.0,No,Free Shipping,No,No,50,PayPal,Annually
3545,59,Female,Backpack,Accessories,59,Wisconsin,S,Olive,Fall,5.0,No,Express,Yes,Yes,42,Debit Card,Weekly
1364,35,Male,Jacket,Outerwear,24,Maryland,L,Olive,Summer,5.0,No,Standard,Yes,Yes,12,PayPal,Annually
1184,22,Female,Jeans,Clothing,24,Vermont,S,Charcoal,Spring,4.0,No,Free Shipping,Yes,Yes,31,PayPal,Monthly
3521,21,Female,Backpack,Accessories,90,Missouri,XL,Purple,Spring,4.0,No,Free Shipping,Yes,Yes,39,PayPal,Monthly
949,55,Male,Shoes,Footwear,58,Indiana,M,Black,Winter,5.0,No,Standard,Yes,Yes,30,Apple Pay,Monthly
1257,58,Female,Coat,Outerwear,61,Missouri,XL,Indigo,Fall,5.0,No,Express,Yes,Yes,24,Debit Card,Monthly
1980,55,Male,Jewelry,Accessories,95,Arizona,L,Purple,Winter,5.0,No,Free Shipping,Yes,Yes,40,Debit Card,Monthly
801,55,Female,Pants,Clothing,76,New Hampshire,XL,Purple,Spring,5.0,No,Free Shipping,No,No,2,Credit Card,Annually
2285,60,Female,Belt,Accessories,77,Louisiana,XL,Indigo,Winter,3.0,No,2-Day Shipping,No,No,26,PayPal,Monthly
570,50,Male,Dress,Clothing,57,Tennessee,XL,Magenta,Summer,2.0,No,2-Day Shipping,No,No,36,Debit Card,Monthly
1562,53,Male,Shorts,Clothing,72,Virginia,M,Green,Spring,1.0,No,Free Shipping,Yes,Yes,46,Credit Card,Weekly
2861,68,Male,T-shirt,Clothing,44,Pennsylvania,XL,Indigo,Summer,4.0,Yes,Express,Yes,Yes,4,Credit Card,Monthly
2511,66,Male,Jacket,Outerwear,87,Arkansas,M,Cyan,Summer,5.0,Yes,Express,No,No,33,Debit Card,Weekly
2673,56,Female,Pants,Clothing,87,West Virginia,S,Beige,Fall,5.0,Yes,Free Shipping,Yes,Yes,36,Credit Card,Annually
2891,66,Male,Pants,Clothing,92,Pennsylvania,M,Maroon,Summer,3.0,No,Express,Yes,Yes,23,Credit Card,Monthly
3523,19,Male,Shorts,Clothing,50,Kentucky,L,Cyan,Summer,4.0,No,Express,Yes,Yes,28,Credit Card,Weekly
1900,53,Male,Pants,Clothing,55,Colorado,S,Brown,Winter,3.0,No,Express,Yes,Yes,45,Credit Card,Bi-Weekly
1104,28,Female,Sneakers,Footwear,45,North Dakota,S,Lavender,Winter,4.0,No,Express,Yes,Yes,39,Gift Card,Weekly
2284,53,Female,Gloves,Accessories,55,Virginia,S,Beige,Winter,1.0,Yes,Store Pickup,Yes,Yes,17,Credit Card,Bi-Weekly
2614,56,Male,Sandals,Footwear,69,Mississippi,L,Blue,Spring,3.0,No,Express,Yes,Yes,37,Debit Card,Bi-Weekly
1050,26,Female,Sweater,Clothing,28,Virginia,M,Pink,Spring,2.0,No,2-Day Shipping,Yes,Yes,10,Debit Card,Weekly
1194,31,Male,Sunglasses,Accessories,46,North Dakota,XL,Blue,Winter,5.0,No,Express,Yes,Yes,50,Debit Card,Bi-Weekly
2595,21,Male,Shoes,Footwear,20,Ohio,M,Teal,Winter,5.0,Yes,Free Shipping,Yes,Yes,25,Debit Card,Bi-Weekly
2820,38,Male,Hat,Accessories,94,Massachusetts,XL,Turquoise,Summer,4.0,No,Free Shipping,Yes,Yes,7,Credit Card,Weekly
1217,41,Female,Hoodie,Clothing,29,North Dakota,XL,Olive,Spring,5.0,No,Free Shipping,Yes,Yes,3,Debit Card,Monthly
555,67,Female,Skirt,Clothing,77,Michigan,S,Pink,Fall,4.0,No,Free Shipping,Yes,Yes,33,Apple Pay,Monthly
2612,44,Male,T-shirt,Clothing,62,Hawaii,M,Brown,Fall,5.0,Yes,Standard,No,No,16,Debit Card,Monthly
3625,27,Male,Pants,Clothing,62,Wisconsin,XL,Black,Summer,5.0,No,Express,Yes,Yes,19,Apple Pay,Monthly
2990,23,Female,Shoes,Footwear,68,Maine,XL,White,Fall,5.0,No,2-Day Shipping,No,No,15,Debit Card,Monthly
2081,25,Male,Dress,Clothing,41,West Virginia,L,Silver,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,15,Apple Pay,Weekly
3860,36,Female,T-shirt,Clothing,42,Missouri,S,Beige,Fall,4.0,No,Express,Yes,Yes,38,Credit Card,Monthly
2182,19,Male,Backpack,Accessories,48,Alabama,S,Peach,Summer,4.0,No,Standard,Yes,Yes,36,Credit Card,Weekly
1933,43,Female,Hoodie,Clothing,44,Montana,XL,Beige,Spring,5.0,No,Express,Yes,Yes,38,Debit Card,Weekly
3331,40,Male,T-shirt,Clothing,68,Montana,S,Green,Winter,4.0,No,Free Shipping,Yes,Yes,39,Debit Card,Bi-Weekly
1265,20,Male,Backpack,Accessories,57,Nevada,XL,Orange,Summer,4.0,No,Free Shipping,Yes,Yes,6,Gift Card,Monthly
2821,58,Male,Belt,Accessories,73,Wisconsin,S,Blue,Summer,4.0,No,Free Shipping,Yes,Yes,35,Debit Card,Weekly
1456,46,Male,Socks,Clothing,28,Kansas,L,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,17,Credit Card,Weekly
1783,20,Female,Hoodie,Clothing,62,Pennsylvania,XL,Brown,Winter,4.0,No,Standard,Yes,Yes,23,Debit Card,Monthly
347,46,Female,Sneakers,Footwear,93,California,L,Violet,Summer,5.0,No,Free Shipping,No,No,8,Debit Card,Annually
3409,57,Female,Shirt,Clothing,75,Delaware,M,Yellow,Summer,5.0,No,Free Shipping,Yes,Yes,48,Debit Card,Annually
2770,56,Male,Dress,Clothing,63,Arizona,M,Peach,Fall,4.0,No,Express,Yes,Yes,15,Apple Pay,Monthly
3797,21,Female,Gloves,Accessories,63,Missouri,L,Cyan,Spring,5.0,No,Free Shipping,Yes,Yes,19,Credit Card,Annually
3112,35,Female,Boots,Footwear,38,Michigan,L,Green,Spring,5.0,Yes,Free Shipping,Yes,Yes,43,Apple Pay,Monthly
2618,23,Female,Shoes,Footwear,73,Texas,M,Yellow,Summer,4.0,No,Standard,Yes,Yes,14,Credit Card,Bi-Weekly
2807,22,Male,Skirt,Clothing,51,Mississippi,S,Magenta,Spring,5.0,No,Free Shipping,Yes,Yes,27,Credit Card,Monthly
2574,43,Female,Sweater,Clothing,82,Louisiana,S,Cyan,Spring,5.0,Yes,Express,Yes,Yes,36,Apple Pay,Monthly
2773,30,Male,Handbag,Accessories,78,Alaska,S,Gold,Winter,5.0,Yes,Standard,Yes,Yes,37,Debit Card,Annually
3833,48,Female,Shorts,Clothing,89,Nebraska,XL,Purple,Fall,4.0,No,Express,Yes,Yes,18,Credit Card,Monthly
2665,62,Female,Scarf,Accessories,73,North Carolina,XL,Blue,Fall,2.0,No,Free Shipping,Yes,Yes,30,Credit Card,Monthly
3860,21,Female,Scarf,Accessories,39,Connecticut,M,Peach,Fall,5.0,No,Standard,No,No,6,Credit Card,Monthly
1646,43,Male,Sandals,Footwear,22,Virginia,L,Blue,Fall,5.0,No,2-Day Shipping,Yes,Yes,33,Credit Card,Bi-Weekly
1668,61,Male,Sandals,Footwear,66,Mississippi,L,Cyan,Winter,5.0,No,Free Shipping,Yes,Yes,22,Gift Card,Weekly
2878,60,Female,Hoodie,Clothing,22,Alabama,S,Purple,Summer,3.0,No,Free Shipping,Yes,Yes,44,Credit Card,Monthly
1644,63,Male,Skirt,Clothing,46,Colorado,XL,Lavender,Fall,4.0,No,Free Shipping,Yes,Yes,42,Debit Card,Monthly
481,39,Male,Scarf,Accessories,100,Ohio,M,Gold,Winter,3.0,No,Express,Yes,Yes,15,Credit Card,Annually
1088,41,Male,Sandals,Footwear,100,North Dakota,XL,Gold,Spring,3.0,Yes,2-Day Shipping,No,No,24,Gift Card,Monthly
3116,37,Male,Hat,Accessories,100,South Dakota,M,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,46,PayPal,Weekly
1082,22,Female,Hoodie,Clothing,80,Wyoming,S,Green,Spring,5.0,No,Free Shipping,Yes,Yes,19,Debit Card,Monthly
2464,46,Male,Hat,Accessories,21,Kansas,L,Yellow,Spring,5.0,Yes,Free Shipping,No,No,3,Debit Card,Weekly
2334,39,Female,Boots,Footwear,56,New Hampshire,S,Violet,Fall,5.0,No,Free Shipping,Yes,Yes,33,PayPal,Monthly
3579,34,Male,Belt,Accessories,100,South Dakota,L,Beige,Summer,5.0,Yes,Express,No,No,46,Apple Pay,Monthly
780,60,Female,Hoodie,Clothing,90,Louisiana,S,Cyan,Fall,3.0,No,Standard,No,No,12,Credit Card,Bi-Weekly
1266,31,Female,Dress,Clothing,43,South Dakota,S,Blue,Spring,5.0,No,Free Shipping,Yes,Yes,47,Credit Card,Annually
445,44,Female,Socks,Clothing,76,Washington,L,Red,Winter,4.0,No,Express,Yes,Yes,47,PayPal,Annually
786,20,Male,Shirt,Clothing,50,Kansas,L,Brown,Spring,5.0,No,Express,Yes,Yes,45,PayPal,Monthly
3276,62,Male,Shorts,Clothing,100,Georgia,XL,Maroon,Winter,4.0,No,Express,Yes,Yes,10,Credit Card,Annually
791,70,Male,Sandals,Footwear,61,Georgia,L,Indigo,Summer,,No,Store Pickup,Yes,Yes,12,Credit Card,Annually
3668,34,Male,Sunglasses,Accessories,41,Mississippi,S,Peach,Winter,4.0,No,2-Day Shipping,Yes,Yes,46,Credit Card,Monthly
3081,24,Male,Coat,Outerwear,77,Virginia,L,Cyan,Fall,3.0,Yes,Free Shipping,Yes,Yes,38,Credit Card,Monthly
1671,56,Male,Dress,Clothing,64,Utah,M,Purple,Fall,5.0,No,Standard,Yes,Yes,39,Debit Card,Bi-Weekly
2448,39,Male,Sweater,Clothing,69,North Carolina,L,Purple,Fall,5.0,No,Express,Yes,Yes,9,Credit Card,Monthly
1819,69,Male,Blouse,Clothing,74,Georgia,L,Red,Summer,5.0,No,2-Day Shipping,Yes,Yes,49,Apple Pay,Weekly
1189,37,Male,Shorts,Clothing,96,Indiana,S,Purple,Winter,5.0,No,Express,No,No,18,PayPal,Annually
667,50,Female,Hoodie,Clothing,35,Iowa,S,Green,Winter,3.0,No,2-Day Shipping,No,No,23,Credit Card,Weekly
559,39,Male,Belt,Accessories,49,North Dakota,M,Gray,Fall,5.0,Yes,Free Shipping,No,No,11,Apple Pay,Monthly
2406,23,Male,Backpack,Accessories,63,Kansas,M,Orange,Summer,5.0,No,Express,Yes,Yes,34,Debit Card,Monthly
3400,29,Male,Belt,Accessories,70,Wyoming,S,Yellow,Spring,3.0,No,2-Day Shipping,Yes,Yes,47,Credit Card,Weekly
3801,41,Male,Skirt,Clothing,26,Alabama,XL,Cyan,Summer,4.0,Yes,Express,Yes,Yes,41,Credit Card,Weekly
3383,21,Male,Handbag,Accessories,90,Louisiana,XL,Indigo,Winter,4.0,Yes,Standard,Yes,Yes,9,Debit Card,Weekly
733,64,Male,Sneakers,Footwear,69,New Hampshire,XL,Teal,Winter,5.0,No,Free Shipping,Yes,Yes,18,Credit Card,Monthly
2844,35,Male,Belt,Accessories,80,Montana,S,Gray,Summer,5.0,Yes,Express,Yes,Yes,45,Debit Card,Weekly
2119,43,Male,Skirt,Clothing,72,Washington,S,Orange,Summer,5.0,No,Express,Yes,Yes,1,Debit Card,Bi-Weekly
1795,50,Male,Jacket,Outerwear,95,Utah,XL,Indigo,Fall,5.0,No,Standard,Yes,Yes,49,Debit Card,Monthly
798,55,Female,Jacket,Outerwear,26,Delaware,M,Maroon,Spring,5.0,No,Free Shipping,Yes,Yes,2,Credit Card,Monthly
3009,34,Male,Backpack,Accessories,21,Minnesota,M,Peach,Winter,4.0,No,Express,No,No,35,PayPal,Monthly
1246,43,Male,Hoodie,Clothing,43,Washington,S,Pink,Winter,5.0,Yes,Free Shipping,No,No,43,Debit Card,Monthly
1393,26,Female,Backpack,Accessories,31,Utah,S,Indigo,Spring,2.0,No,Express,Yes,Yes,43,Debit Card,Monthly
1533,67,Female,Jewelry,Accessories,70,Alaska,M,Blue,Summer,4.0,No,Express,Yes,Yes,48,PayPal,Weekly
2806,21,Male,Shorts,Clothing,46,Virginia,S,Beige,Winter,3.0,No,Next Day Air,Yes,Yes,22,Debit Card,Annually
2750,56,Male,Jewelry,Accessories,22,Colorado,L,Cyan,Fall,4.0,No,2-Day Shipping,Yes,Yes,20,Debit Card,Weekly
2356,59,Male,Belt,Accessories,25,Mississippi,M,Olive,Fall,5.0,No,2-Day Shipping,Yes,Yes,6,Apple Pay,Weekly
1717,60,Female,Backpack,Accessories,21,Florida,M,Maroon,Winter,1.0,Yes,Express,Yes,Yes,38,PayPal,Monthly
1039,52,Male,Jeans,Clothing,33,Alaska,XL,Yellow,Summer,4.0,No,Free Shipping,No,No,33,PayPal,Monthly
74,63,Female,Jeans,Clothing,55,Michigan,XL,Turquoise,Summer,5.0,No,Express,Yes,Yes,5,PayPal,Weekly
100,33,Female,Shirt,Clothing,25,Vermont,XL,Magenta,Winter,5.0,No,Next Day Air,Yes,Yes,39,Gift Card,Weekly
264,46,Male,Jacket,Outerwear,76,Arizona,L,Turquoise,Summer,5.0,No,Free Shipping,Yes,Yes,37,PayPal,Monthly
543,44,Male,Handbag,Accessories,30,Arizona,L,Brown,Fall,2.0,Yes,2-Day Shipping,Yes,Yes,41,PayPal,Monthly
1057,29,Female,Belt,Accessories,28,Georgia,L,Charcoal,Fall,5.0,No,Store Pickup,Yes,Yes,48,Apple Pay,Bi-Weekly
3337,37,Male,T-shirt,Clothing,86,Alabama,XL,Teal,Fall,4.0,No,Free Shipping,Yes,Yes,25,Credit Card,Weekly
3611,56,Male,Socks,Clothing,48,Indiana,M,Red,Fall,3.0,Yes,2-Day Shipping,No,No,7,PayPal,Bi-Weekly
1460,44,Male,Jeans,Clothing,52,Kansas,M,Turquoise,Spring,3.0,Yes,2-Day Shipping,No,No,9,Apple Pay,Monthly
1611,66,Male,Sweater,Clothing,100,Maryland,M,Cyan,Winter,5.0,No,Free Shipping,Yes,Yes,5,Credit Card,Bi-Weekly
1415,33,Male,Backpack,Accessories,67,New Jersey,XL,White,Winter,5.0,No,Free Shipping,Yes,Yes,49,PayPal,Weekly
3183,55,Male,Backpack,Accessories,57,Virginia,S,Blue,Fall,5.0,No,Free Shipping,Yes,Yes,33,Credit Card,Weekly
3759,42,Female,Sneakers,Footwear,50,Michigan,XL,Indigo,Summer,4.0,No,Express,Yes,Yes,31,Credit Card,Monthly
1040,62,Male,Sunglasses,Accessories,79,Washington,XL,Olive,Spring,3.0,No,2-Day Shipping,Yes,Yes,44,Credit Card,Monthly
789,41,Male,Dress,Clothing,68,Kansas,L,Indigo,Summer,1.0,No,Express,No,No,39,Debit Card,Weekly
2084,59,Female,Backpack,Accessories,94,Hawaii,M,Maroon,Winter,5.0,No,Free Shipping,Yes,Yes,6,PayPal,Monthly
